Unnamed: 0,address_v4,address_v6,asn_v4,asn_v6,cc,country_code,first_connected,id,is_anchor,is_public,last_connected,latitude,longitude,prefix_v4,prefix_v6,status,status_name,status_since,tags,total_uptime,type
5,193.145.14.94,2001:720:458:a:c24a:ff:fe09:47de,766.0,766.0,BI,BI,1424962028.0,18608.0,False,True,1453730585.0,-3.3585,29.3575,193.144.0.0/14,2001:720::/32,3.0,Abandoned,1453730585.0,"['system-flash-drive-filesystem-corrupted', 'system-ipv4-rfc1918', 'system-ipv6-capable', 'system-ipv4-capable', 'system-v3']",29275329.0,Probe
6,41.79.227.17,,37545.0,,BI,BI,1444916386.0,18619.0,False,True,1473415333.0,-3.3585,29.3575,41.79.227.0/24,,3.0,Abandoned,1473415333.0,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",14570210.0,Probe
7,41.79.45.237,,37336.0,,BI,BI,1441641489.0,21610.0,False,True,1603305168.0,-3.3925,29.3575,41.79.45.0/24,,1.0,Connected,1602896648.0,"['system-resolves-aaaa-correctly', 'system-resolves-a-correctly', 'system-ipv4-works', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",95887898.0,Probe
8,,,37545.0,,BI,BI,1433850487.0,27451.0,False,False,1438586662.0,-3.5025,29.9995,41.79.226.0/24,,3.0,Abandoned,1438586662.0,"['system-readonly-flash-drive', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-auto-geoip-country', 'system-v3']",752117.0,Probe
0,,,,,,,,10948.0,False,True,,-22.5585,17.0795,,,0.0,Never Connected,,['system-v3'],0.0,Probe
1,197.234.73.143,,33763.0,,,,1384266874.0,12385.0,False,True,1504092630.0,-22.5705,17.1015,197.234.64.0/20,,3.0,Abandoned,1504092630.0,"['system-flash-drive-filesystem-corrupted', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3', 'nat']",105721870.0,Probe
2,196.47.75.6,,36877.0,,,,1384429166.0,12393.0,False,True,1442576804.0,-22.5515,17.0915,196.47.75.0/24,,3.0,Abandoned,1442576804.0,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3', 'nat']",60716885.0,Probe
3,105.232.117.203,,37009.0,,,,1385930734.0,12797.0,False,True,1396786213.0,-22.5595,17.0615,105.232.0.0/17,,3.0,Abandoned,1396786213.0,"['system-ipv4-rfc1918', 'system-flash-drive-filesystem-corrupted', 'system-ipv4-capable', 'system-v3', 'nat']",10707090.0,Probe
4,105.232.79.217,,37009.0,,,,1578683121.0,12803.0,False,True,1603305200.0,-22.5615,17.0675,105.232.0.0/17,,1.0,Connected,1603209567.0,"['system-ipv4-stable-1d', 'system-resolves-aaaa-correctly', 'system-resolves-a-correctly', 'system-ipv4-works', '4g', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",24409134.0,Probe
5,196.216.164.50,,37513.0,,,,1477240259.0,14465.0,False,True,1603305200.0,-22.5705,17.0805,196.216.164.0/24,,1.0,Connected,1601773837.0,"['system-ipv4-stable-1d', 'system-resolves-aaaa-correctly', 'system-resolves-a-correctly', 'system-ipv4-works', 'system-ipv4-capable', 'system-v3', 'academic']",113808524.0,Probe
6,41.205.150.74,,36996.0,,,,1396443970.0,14960.0,False,True,1574693255.0,-22.5725,17.0905,41.205.128.0/19,,3.0,Abandoned,1574693255.0,"['system-bad-firmware-signature', 'system-trying-to-connect', 'system-ipv4-capable', 'system-v3', 'core']",177817653.0,Probe
7,,,36996.0,,,,1394041556.0,14961.0,False,False,1465723150.0,-22.5725,17.0805,196.44.128.0/19,,3.0,Abandoned,1465723150.0,"['system-flash-drive-filesystem-corrupted', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-auto-geoip-city', 'system-v3']",71742921.0,Probe
8,,,36996.0,,,,1434702305.0,15289.0,False,False,1434704748.0,-22.5685,17.0815,196.44.128.0/20,,3.0,Abandoned,1434704748.0,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",4886.0,Probe
9,,,36996.0,,,,1434705068.0,15291.0,False,False,1434708590.0,-22.5725,17.0815,196.44.128.0/20,,3.0,Abandoned,1434708590.0,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",7044.0,Probe
10,,,,,,,,15360.0,False,True,,-22.5725,17.0705,,,0.0,Never Connected,,"['system-dns-problem-suspected', 'system-v3']",0.0,Probe
11,,,36996.0,,,,1434639022.0,15396.0,False,False,1434643422.0,-22.5695,17.0815,196.44.128.0/20,,3.0,Abandoned,1434643422.0,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",8800.0,Probe
12,160.242.14.157,fd30:a2c2:18ed:bd00:beae:f4d1:d3d4:6d9d,33763.0,,,,1585008095.0,1000327.0,False,True,1603305200.0,-22.5595,17.0685,160.242.0.0/20,,1.0,Connected,1603277276.0,"['system-resolves-aaaa-correctly', 'system-resolves-a-correctly', 'system-ipv6-doesnt-work', 'system-ipv4-works', 'system-ipv6-ula', 'system-ipv6-capable', 'wimax', 'wi-fi', 'home', 'system-software', 'system-ipv4-rfc1918', 'system-ipv4-capable']",17953681.0,Probe
0,,,,,LR,LR,,12396.0,False,True,,6.3205,-10.8085,,,0.0,Never Connected,,"['system-flash-drive-filesystem-corrupted', 'system-v3']",0.0,Probe
1,154.53.200.130,,37094.0,,LR,LR,1456836149.0,12408.0,False,True,1511078934.0,6.4315,-9.4325,154.53.200.0/24,,3.0,Abandoned,1511078934.0,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",10653335.0,Probe
2,,,,,LR,LR,1394195000.0,14478.0,False,False,1404313951.0,6.5015,-9.4995,,,3.0,Abandoned,1404313951.0,"['system-ipv4-rfc1918', 'system-auto-geoip-country', 'system-v3']",35917.0,Probe
3,,,,,LR,LR,,14496.0,False,True,,6.3105,-10.7985,,,0.0,Never Connected,,"['system-dns-problem-suspected', 'system-v3']",0.0,Probe
4,,,,,LR,LR,1400330126.0,14497.0,False,True,1400496988.0,6.2905,-10.7585,,,3.0,Abandoned,1400496988.0,"['system-ipv4-rfc1918', 'system-v3']",167742.0,Probe
5,,,,,LR,LR,1400256727.0,15208.0,False,False,1400490027.0,6.3115,-10.8025,,,3.0,Abandoned,1400490027.0,"['system-ipv4-rfc1918', 'system-auto-geoip-city', 'system-v3']",20149.0,Probe
6,,,,,LR,LR,1400495137.0,15316.0,False,False,1409648048.0,6.5005,-9.5025,,,3.0,Abandoned,1409648048.0,"['system-ipv4-rfc1918', 'system-auto-geoip-country', 'system-v3']",3583428.0,Probe
7,197.231.156.12,,37557.0,,LR,LR,1400505510.0,16490.0,False,True,1508016195.0,6.2875,-10.7585,197.231.156.0/24,,3.0,Abandoned,1508016195.0,"['system-flash-drive-filesystem-corrupted', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",99714176.0,Probe
8,98.200.175.122,,7922.0,,LR,LR,1445089660.0,22343.0,False,True,1447685454.0,6.3085,-10.8005,98.192.0.0/10,,3.0,Abandoned,1447685454.0,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",752101.0,Probe
9,,,,,LR,LR,,24058.0,False,True,,6.2915,-10.7605,,,0.0,Never Connected,,"['system-firewall-problem-suspected', 'system-v3']",0.0,Probe
0,,,,,EG,EG,1330344220.0,185.0,False,False,1401291833.0,30.0495,31.2415,,,3.0,Abandoned,1401291833.0,"['system-ipv4-rfc1918', 'system-v1', 'nat', 'home']",58964413.0,Probe
1,,,,,EG,EG,,4073.0,False,False,,26.9985,30.0005,,,3.0,Abandoned,1353576219.0,"['system-no-controller-connection', 'system-v2']",0.0,Probe
2,,,,,EG,EG,1369079876.0,10959.0,False,False,1369141693.0,30.0515,31.2395,,,3.0,Abandoned,1369141693.0,"['system-ipv4-rfc1918', 'system-flash-drive-filesystem-corrupted', 'system-v3', 'nat']",123632.0,Probe
3,,,,,EG,EG,1382307306.0,12752.0,False,False,1382424251.0,30.0785,31.3395,,,3.0,Abandoned,1382424251.0,"['system-ipv4-rfc1918', 'system-v3', 'nat']",114604.0,Probe
4,102.188.136.27,fdb4:f58e:dafc:a700:6666:b3ff:fed1:34ac,24835.0,,EG,EG,1426625543.0,16687.0,False,True,1603305149.0,30.0105,31.2115,102.188.136.0/22,,1.0,Connected,1603299321.0,"['system-ipv6-ula', 'system-ipv4-rfc1918', 'system-ipv6-capable', 'system-ipv4-capable', 'system-v3']",81804688.0,Probe
5,196.205.14.19,,24863.0,,EG,EG,1483613629.0,28068.0,False,True,1506384518.0,30.0415,31.2405,196.205.12.0/22,,3.0,Abandoned,1506384518.0,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",17844709.0,Probe
6,156.222.19.143,,8452.0,,EG,EG,1475941375.0,28750.0,False,True,1484160967.0,30.0375,31.2395,156.192.0.0/11,,3.0,Abandoned,1484160967.0,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",10012853.0,Probe
7,197.33.57.131,fdd4:6ba6:86d6:9100:f6f2:6dff:fe5d:c824,8452.0,,EG,EG,1474618267.0,28799.0,False,True,1603305149.0,30.4615,31.1815,197.33.0.0/18,,1.0,Connected,1603293335.0,"['system-resolver-mangles-case', 'system-ipv6-doesnt-work', 'system-ipv4-works', 'system-ipv6-ula', 'system-ipv6-capable', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",35879730.0,Probe
8,,,36992.0,,EG,EG,1578253089.0,31322.0,False,False,1578649569.0,30.0385,31.2185,154.237.176.0/20,,3.0,Abandoned,1578649569.0,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-auto-geoip-country', 'system-v3']",56424.0,Probe
9,156.212.14.82,,8452.0,,EG,EG,1500366377.0,32206.0,False,True,1581493579.0,26.8205,30.7975,156.212.0.0/16,,3.0,Abandoned,1581493579.0,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",68261477.0,Probe
10,193.227.1.140,,2561.0,,EG,EG,1496824658.0,33255.0,False,True,1531226945.0,30.0295,31.2095,193.227.1.0/24,,3.0,Abandoned,1531226945.0,"['system-dns-problem-suspected', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",9785532.0,Probe
11,197.135.13.159,fd98:e7f5:3224:d300:d66e:eff:fe23:2b50,24835.0,,EG,EG,1500317001.0,33941.0,False,True,1504243723.0,31.2275,29.9495,197.135.12.0/22,,3.0,Abandoned,1504243723.0,"['system-ipv4-rfc1918', 'system-ipv6-ula', 'system-ipv6-capable', 'system-ipv4-capable', 'system-v3']",2707045.0,Probe
12,196.219.239.34,,8452.0,,EG,EG,1535708178.0,34151.0,False,True,1603305149.0,29.9575,31.2495,196.219.224.0/20,,1.0,Connected,1599692971.0,"['system-resolves-aaaa-correctly', 'system-resolves-a-correctly', 'system-ipv4-doesnt-work', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",53333657.0,Probe
13,197.135.176.49,fd50:4b8:9fca:3a00:c225:e9ff:fe9a:130,24835.0,,EG,EG,1569271969.0,34678.0,False,True,1575719103.0,31.2015,29.9205,197.135.176.0/22,,3.0,Abandoned,1575719103.0,"['system-flash-drive-filesystem-corrupted', 'system-ipv4-rfc1918', 'system-ipv6-ula', 'system-ipv6-capable', 'system-ipv4-capable', 'system-v3']",6000583.0,Probe
14,197.37.143.25,,8452.0,,EG,EG,1550529153.0,35028.0,False,True,1590179072.0,29.9615,31.2785,197.37.128.0/18,,3.0,Abandoned,1590179072.0,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",10528394.0,Probe
15,41.232.20.245,fdd0:6f82:c553:3f00:c225:e9ff:fea8:6210,8452.0,,EG,EG,1542715316.0,35074.0,False,True,1596788000.0,26.8195,30.8005,41.232.16.0/20,,2.0,Disconnected,1596788000.0,"['system-no-flash-drive', 'system-ipv6-ula', 'system-ipv6-capable', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",35588936.0,Probe
16,41.237.112.145,,8452.0,,EG,EG,1550605118.0,35110.0,False,True,1555450217.0,30.0775,31.3475,41.237.96.0/19,,3.0,Abandoned,1555450217.0,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",2540568.0,Probe
17,197.37.208.147,fdc4:86e9:baf3:df00:c225:e9ff:fea8:4628,8452.0,,EG,EG,1537861266.0,35118.0,False,True,1578854023.0,30.0415,31.2375,197.37.192.0/18,,3.0,Abandoned,1578854023.0,"['system-ipv4-rfc1918', 'system-ipv6-ula', 'system-ipv6-capable', 'system-ipv4-capable', 'system-v3']",23440440.0,Probe
18,197.45.28.85,,8452.0,,EG,EG,1545380542.0,35128.0,False,True,1551345253.0,30.0415,31.2385,197.45.28.0/24,,3.0,Abandoned,1551345253.0,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",5905493.0,Probe
19,41.238.247.23,,8452.0,,EG,EG,1543900079.0,35171.0,False,True,1552226940.0,29.9475,31.2105,41.238.224.0/19,,3.0,Abandoned,1552226940.0,"['system-no-flash-drive', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",3042456.0,Probe
20,41.236.60.115,,8452.0,,EG,EG,1550591473.0,35196.0,False,True,1551201783.0,29.9305,30.9215,41.236.0.0/18,,3.0,Abandoned,1551201783.0,"['system-flash-drive-filesystem-corrupted', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",534274.0,Probe
21,,,,,EG,EG,,55463.0,False,False,,30.2285,31.4805,,,3.0,Abandoned,1589288174.0,['system-v4'],0.0,Probe
0,196.46.232.129,,37309.0,,GM,GM,1375789413.0,11314.0,False,True,1433175642.0,13.4495,-16.6725,196.46.232.0/22,,3.0,Abandoned,1433175642.0,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3', 'nat', 'cable']",38719253.0,Probe
1,,,,,GM,GM,1387378690.0,13260.0,False,False,1408927855.0,13.4375,-15.3095,,,3.0,Abandoned,1408927855.0,"['system-ipv4-rfc1918', 'system-v3', 'nat', 'office']",21161132.0,Probe
2,212.60.66.66,,25250.0,,GM,GM,1399886589.0,13264.0,False,True,1502378150.0,13.4395,-15.3095,212.60.66.0/24,,3.0,Abandoned,1502378150.0,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",43729268.0,Probe
3,196.49.1.73,,327719.0,,GM,GM,1405676019.0,13281.0,False,True,1450712218.0,13.4475,-16.6785,196.49.1.0/24,,3.0,Abandoned,1450712218.0,"['system-flash-drive-filesystem-corrupted', 'system-ipv4-capable', 'system-v3', 'nat', 'cable']",32070352.0,Probe
4,196.46.233.39,,37309.0,,GM,GM,1405431999.0,16714.0,False,True,1469637130.0,13.4595,-16.6925,196.46.232.0/22,,3.0,Abandoned,1469637130.0,"['system-no-flash-drive', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",62311181.0,Probe
5,,,,,GM,GM,,16738.0,False,True,,13.4415,-16.6815,,,0.0,Never Connected,,"['system-dns-problem-suspected', 'system-v3']",0.0,Probe
6,196.46.232.129,,37309.0,,GM,GM,1415364134.0,18434.0,False,True,1562340574.0,13.4595,-16.6815,196.46.232.0/22,,3.0,Abandoned,1562340574.0,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",131005880.0,Probe
7,,,,,GM,GM,1413908953.0,18459.0,False,True,1418470090.0,13.4515,-16.6805,,,3.0,Abandoned,1418470090.0,['system-v3'],4520024.0,Probe
8,41.76.8.14,2c0f:f890:2:0:c24a:ff:feff:fca0,37503.0,,GM,GM,1415378083.0,18483.0,False,True,1475698067.0,13.4485,-16.6585,41.76.8.0/21,,3.0,Abandoned,1475698067.0,"['system-ipv6-capable', 'system-ipv4-capable', 'system-v3']",57310016.0,Probe
9,197.148.74.20,,37524.0,,GM,GM,1416918853.0,18514.0,False,True,1543886315.0,13.4395,-15.3125,197.148.72.0/21,,3.0,Abandoned,1543886315.0,"['system-flash-drive-filesystem-corrupted', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",125799113.0,Probe
10,196.49.1.84,,327719.0,,GM,GM,1418470209.0,18527.0,False,True,1431021814.0,13.4505,-16.6815,196.49.1.0/24,,3.0,Abandoned,1431021814.0,"['system-ipv4-capable', 'system-v3']",7626485.0,Probe
11,212.60.71.114,,25250.0,,GM,GM,1561583197.0,33738.0,False,True,1562029986.0,13.4415,-15.3115,212.60.71.0/24,,3.0,Abandoned,1562029986.0,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",373784.0,Probe
12,41.76.9.14,,37503.0,,GM,GM,1527598120.0,33963.0,False,True,1539780529.0,13.4485,-16.5795,41.76.8.0/21,,3.0,Abandoned,1539780529.0,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",5533.0,Probe
0,41.213.203.50,,37002.0,,RE,RE,1321610722.0,2062.0,False,True,1603305194.0,-21.2415,55.4105,41.213.192.0/20,,1.0,Connected,1602795926.0,"['dsl', 'system-v2', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-ipv4-works', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-ipv4-stable-1d']",257258764.0,Probe
1,41.213.203.50,,37002.0,,RE,RE,1321376620.0,2093.0,False,True,1603305194.0,-20.9115,55.5015,41.213.192.0/20,,1.0,Connected,1601577431.0,"['system-v2', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-ipv4-works', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'zeop', 'system-ipv4-stable-90d', 'system-ipv4-stable-30d', 'system-ipv4-stable-1d']",274548904.0,Probe
2,195.220.151.21,,2470.0,,RE,RE,1543985023.0,6419.0,True,True,1555321133.0,-20.8985,55.4875,195.220.151.0/24,,3.0,Abandoned,1555321133.0,"['system-anchor', 'system-ipv4-capable', 'system-firewall-problem-suspected', 'system-v2-soekris']",11309650.0,Probe
3,165.169.68.228,,37002.0,,RE,RE,1402573829.0,17309.0,False,True,1563436149.0,-20.8785,55.4475,165.169.64.0/20,,3.0,Abandoned,1563436149.0,"['fibre', 'home', 'ipv4', 'system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918']",135146405.0,Probe
4,,,3215.0,,RE,RE,1402762194.0,17597.0,False,False,1437897806.0,-20.9295,55.5815,80.8.0.0/17,,3.0,Abandoned,1437897806.0,"['dsl', 'home', 'lareunion', 'system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-no-flash-drive']",28816498.0,Probe
5,62.61.214.23,,49902.0,,RE,RE,1429514458.0,19036.0,False,True,1434129869.0,-21.3695,55.5585,62.61.192.0/18,,3.0,Abandoned,1434129869.0,"['dsl', 'home', 'adsl', 'sfr', 'system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-flash-drive-filesystem-corrupted']",4576798.0,Probe
6,41.213.130.112,,37002.0,,RE,RE,1434869950.0,19167.0,False,True,1603305194.0,-20.9495,55.3205,41.213.128.0/21,,1.0,Connected,1602825509.0,"['fibre', 'home', 'nat', 'ipv4', 'ftth', 'system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'zeop', 'fiber-2', 'system-ipv4-works', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly']",164727536.0,Probe
7,41.213.130.80,,37002.0,,RE,RE,1408453237.0,19496.0,False,True,1603305194.0,-20.9495,55.3015,41.213.128.0/21,,1.0,Connected,1602795810.0,"['cable', 'home', 'nat', 'system-v3', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-ipv4-works', 'system-ipv4-capable', 'system-ipv4-rfc1918']",140607232.0,Probe
8,41.213.213.129,,37002.0,,RE,RE,1436518335.0,23094.0,False,True,1485770729.0,-21.2705,55.5315,41.213.208.0/20,,3.0,Abandoned,1485770729.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918']",41159509.0,Probe
9,195.220.151.96,,2470.0,,RE,RE,1438060239.0,23417.0,False,True,1603305194.0,-20.9095,55.4975,195.220.151.0/24,,1.0,Connected,1602758908.0,"['system-ipv4-rfc1918', 'system-v3', 'system-resolves-aaaa-correctly', 'system-ipv4-capable', 'system-ipv4-works', 'system-resolves-a-correctly', 'system-ipv4-stable-1d']",99483890.0,Probe
10,90.10.251.128,,3215.0,,RE,RE,1448692367.0,25141.0,False,True,1509445215.0,-21.2225,55.5595,90.10.0.0/16,,3.0,Abandoned,1509445215.0,"['dsl', 'home', 'ipv4', 'orange', 'system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'reunion', 'dom-tom', 'orange-reunion']",41849960.0,Probe
11,80.8.58.181,,3215.0,,RE,RE,1458725117.0,26136.0,False,True,1477371797.0,-21.2595,55.4785,80.8.0.0/17,,3.0,Abandoned,1477371797.0,"['home', 'vdsl', 'ipv4', 'orange', 'system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'reunion', 'dom-tom', 'orange-reunion']",17580420.0,Probe
12,80.8.172.136,,3215.0,,RE,RE,1467021655.0,27688.0,False,True,1470471559.0,-21.2585,55.4915,80.8.128.0/18,,3.0,Abandoned,1470471559.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918']",3429120.0,Probe
13,165.169.130.198,,37002.0,,RE,RE,1468237042.0,27732.0,False,True,1483417213.0,-20.9015,55.5185,165.169.128.0/20,,3.0,Abandoned,1483417213.0,"['fibre', 'system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918']",13184185.0,Probe
14,165.169.34.153,,37002.0,,RE,RE,1467208307.0,27738.0,False,True,1479798243.0,-21.0485,55.2285,165.169.32.0/20,,3.0,Abandoned,1479798243.0,"['fibre', 'home', 'nat', 'ipv4', 'system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918']",12813505.0,Probe
15,80.8.96.93,,3215.0,,RE,RE,1464696005.0,28146.0,False,True,1540631444.0,-20.9995,55.2795,80.8.0.0/17,,3.0,Abandoned,1540631444.0,"['nat', 'ipv4', 'vdsl2', 'system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918']",74011325.0,Probe
16,213.55.33.198,,49902.0,,RE,RE,1464773075.0,28436.0,False,True,1603305194.0,-20.9995,55.6785,213.55.0.0/18,,1.0,Connected,1601039457.0,"['system-ipv4-stable-30d', 'fibre', 'ipv4', 'sfr', 'system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-ipv4-works', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-ipv4-stable-1d', 'system-ipv4-stable-90d']",105378517.0,Probe
17,81.248.236.201,2a01:cb22:8aa:b705:f6f2:6dff:fe5d:a320,3215.0,3215.0,RE,RE,1472892271.0,28607.0,False,True,1603305194.0,-20.8895,55.4275,81.248.192.0/18,2a01:cb22::/36,1.0,Connected,1603246413.0,"['nat', 'ftth', 'system-ipv6-capable', 'system-ipv4-rfc1918', 'system-ipv4-works', 'system-ipv6-works', 'fibre', 'home', 'ipv4', 'orange', 'system-v3', 'system-ipv4-capable', 'system-ipv4-stable-30d', 'system-ipv4-stable-90d', 'native-ipv6', 'ipv6', 'dual-stack', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly']",129118081.0,Probe
18,154.67.129.94,,21351.0,,RE,RE,1474983284.0,28724.0,False,True,1486811812.0,-21.2105,55.4785,154.67.0.0/16,,3.0,Abandoned,1486811812.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918']",9628498.0,Probe
19,154.67.89.18,,21351.0,,RE,RE,1485694518.0,28975.0,False,True,1492739511.0,-21.3805,55.6205,154.67.0.0/16,,3.0,Abandoned,1492739511.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918']",4893129.0,Probe
20,154.67.0.16,2c0f:f608:4000:ee00::16,21351.0,21351.0,RE,RE,1477919152.0,30099.0,False,True,1486982731.0,-20.8985,55.5015,154.67.0.0/16,2c0f:f608:4000::/36,3.0,Abandoned,1486982731.0,"['datacentre', 'no-nat', 'native-ipv6', 'ipv4', 'ipv6', 'system-v3', 'native-ipv4', 'system-ipv4-capable', 'system-ipv6-capable']",11269494.0,Probe
21,154.67.195.141,,21351.0,,RE,RE,1483384359.0,31337.0,False,True,1582636446.0,-20.9595,55.3285,154.67.0.0/16,,3.0,Abandoned,1582636446.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918']",22744322.0,Probe
22,165.169.98.120,,37002.0,,RE,RE,1488039473.0,31370.0,False,True,1545043482.0,-21.0425,55.2705,165.169.96.0/20,,3.0,Abandoned,1545043482.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-flash-drive-filesystem-corrupted']",43666115.0,Probe
23,92.130.61.222,2a01:cb22:8f8:d200:d66e:eff:fe23:366c,3215.0,3215.0,RE,RE,1503042167.0,33470.0,False,True,1603305194.0,-21.3625,55.6605,92.130.0.0/16,2a01:cb22::/36,1.0,Connected,1601541895.0,"['system-ipv6-works', 'dsl', 'orange', 'system-v3', 'system-ipv4-capable', 'system-ipv6-capable', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'system-ipv6-stable-1d', 'system-resolves-a-correctly', 'system-ipv4-works', 'system-resolves-aaaa-correctly']",86256418.0,Probe
24,139.26.48.208,,327697.0,,RE,RE,1568042584.0,50493.0,False,True,1603305194.0,-21.3615,55.6615,139.26.0.0/16,,1.0,Connected,1603300844.0,"['3g', 'free', 'lte', 'system-ipv4-capable', 'system-ipv4-rfc1918', '4g', 'system-v4', 'la-reunion', 'free-reunion', 'system-ipv4-works', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly']",19780241.0,Probe
25,129.122.111.111,,49902.0,,RE,RE,1576396310.0,52640.0,False,True,1603305194.0,-20.9525,55.2995,129.122.64.0/18,,1.0,Connected,1603145971.0,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v4', 'system-ipv4-works', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-ipv4-stable-30d', 'system-ipv4-stable-1d', 'system-ipv4-stable-90d']",26823963.0,Probe
